complaint_id,created_at,channel,citizen_comment,complaint_category,department,district,village,sentiment,urgency_level,priority_score,status,response_time_hours,resolution_time_days,sla_met,engagement_score,year,month,month_name,quarter,day_of_week,is_resolved,sla_met_flag,is_critical,priority_bucket
CMP-00646,2024-06-02 23:56:59,Instagram,Aspal rusak parah di daerah Ngaglik dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Junrejo,Ngaglik,Negative,Medium,44,Open,22.72,,Yes,4656,2024,6,June,2,Sunday,0,1,0,Medium
CMP-08142,2024-06-03 00:25:53,Website,Tekanan air di Punten sangat kecil.,Clean Water,PDAM,Junrejo,Punten,Neutral,Medium,41,Resolved,36.69,6.25,No,1744,2024,6,June,2,Monday,1,0,0,Medium
CMP-01559,2024-06-03 00:58:29,TikTok,Ketertiban umum di Sisir perlu ditingkatkan.,Public Safety,Satpol PP,Junrejo,Sisir,Negative,Low,36,Resolved,55.28,4.9,Yes,4733,2024,6,June,2,Monday,1,1,0,Low
CMP-02386,2024-06-03 06:40:08,Call Center,Genangan air sering terjadi di Punten saat hujan.,Flooding,Dinas PUPR,Junrejo,Punten,Neutral,Medium,67,In Progress,45.59,,No,2903,2024,6,June,2,Monday,0,0,0,Medium
CMP-00013,2024-06-03 11:58:18,WhatsApp,Banjir kecil mengganggu aktivitas warga di Ngaglik.,Flooding,Dinas PUPR,Bumiaji,Ngaglik,Neutral,Medium,55,Open,45.16,,No,2529,2024,6,June,2,Monday,0,0,0,Medium
CMP-09984,2024-06-03 12:18:28,Instagram,Banjir kecil mengganggu aktivitas warga di Beji.,Flooding,Dinas PUPR,Bumiaji,Beji,Negative,Medium,45,Resolved,27.19,5.52,No,3262,2024,6,June,2,Monday,1,0,0,Medium
CMP-06713,2024-06-03 13:56:44,WhatsApp,Informasi destinasi wisata di Mojorejo kurang jelas.,Tourism Services,Dinas Pariwisata,Bumiaji,Mojorejo,Neutral,Low,23,Resolved,66.51,5.33,Yes,3167,2024,6,June,2,Monday,1,1,0,Low
CMP-09272,2024-06-03 16:22:38,TikTok,Jaringan internet gratis di Sisir sering putus.,Public WiFi,DISKOMINFO,Junrejo,Sisir,Neutral,Critical,100,Resolved,2.72,4.41,No,784,2024,6,June,2,Monday,1,0,1,Critical
CMP-08154,2024-06-03 19:22:38,TikTok,Banyak kendaraan parkir sembarangan di Beji.,Illegal Parking,Dinas Perhubungan,Junrejo,Beji,Neutral,Medium,64,Resolved,30.81,5.97,No,386,2024,6,June,2,Monday,1,0,0,Medium
CMP-08639,2024-06-03 20:38:24,Instagram,Pedagang kaki lima di Gunungsari mengganggu ketertiban.,Public Safety,Satpol PP,Junrejo,Gunungsari,Negative,Low,27,In Progress,57.68,,Yes,2652,2024,6,June,2,Monday,0,1,0,Low
CMP-01438,2024-06-03 22:19:44,Call Center,Ketertiban umum di Dadaprejo perlu ditingkatkan.,Public Safety,Satpol PP,Bumiaji,Dadaprejo,Negative,Medium,59,In Progress,17.8,,Yes,385,2024,6,June,2,Monday,0,1,0,Medium
CMP-05556,2024-06-04 02:39:47,Instagram,Parkir liar di kawasan Mojorejo menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Batu,Mojorejo,Neutral,Medium,41,In Progress,42.59,,No,1396,2024,6,June,2,Tuesday,0,0,0,Medium
CMP-05732,2024-06-04 02:48:26,Instagram,Drainase di Temas tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Junrejo,Temas,Negative,Low,38,In Progress,63.49,,Yes,3077,2024,6,June,2,Tuesday,0,1,0,Low
CMP-08743,2024-06-04 06:49:18,Instagram,Banjir kecil mengganggu aktivitas warga di Punten.,Flooding,Dinas PUPR,Bumiaji,Punten,Neutral,High,84,Resolved,6.28,4.01,Yes,1863,2024,6,June,2,Tuesday,1,1,0,High
CMP-05546,2024-06-04 07:59:04,TikTok,Jaringan internet gratis di Punten sering putus.,Public WiFi,DISKOMINFO,Batu,Punten,Neutral,Low,29,Open,46.93,,Yes,1316,2024,6,June,2,Tuesday,0,1,0,Low
CMP-07316,2024-06-04 12:47:27,Instagram,Parkir liar di kawasan Songgokerto menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Junrejo,Songgokerto,Neutral,Low,34,Resolved,40.05,12.03,Yes,2717,2024,6,June,2,Tuesday,1,1,0,Low
CMP-02869,2024-06-04 13:23:48,TikTok,Banyak lubang di jalan Punten yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Batu,Punten,Negative,Low,32,Open,76.96,,No,327,2024,6,June,2,Tuesday,0,0,0,Low
CMP-08906,2024-06-04 16:10:03,TikTok,Parkir liar di kawasan Gunungsari menyebabkan kemacetan.,Illegal Parking,Dinas Perhubungan,Batu,Gunungsari,Neutral,Medium,64,In Progress,32.45,,No,2862,2024,6,June,2,Tuesday,0,0,0,Medium
CMP-01238,2024-06-04 22:57:46,WhatsApp,Informasi destinasi wisata di Temas kurang jelas.,Tourism Services,Dinas Pariwisata,Junrejo,Temas,Negative,Low,36,In Progress,32.03,,Yes,562,2024,6,June,2,Tuesday,0,1,0,Low
CMP-06986,2024-06-04 23:24:07,LAPOR!,Lampu jalan rusak di kawasan Punten.,Street Lighting,Dinas Perhubungan,Junrejo,Punten,Negative,High,71,In Progress,12.81,,No,2891,2024,6,June,2,Tuesday,0,0,0,High
CMP-09223,2024-06-05 01:42:01,WhatsApp,Bau sampah sangat mengganggu warga di Sisir.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Sisir,Negative,High,87,Open,10.98,,No,4385,2024,6,June,2,Wednesday,0,0,0,High
CMP-05991,2024-06-05 06:48:46,LAPOR!,Jaringan internet gratis di Sisir sering putus.,Public WiFi,DISKOMINFO,Bumiaji,Sisir,Negative,Low,39,In Progress,84.42,,No,115,2024,6,June,2,Wednesday,0,0,0,Low
CMP-03121,2024-06-05 07:30:11,TikTok,Jaringan internet gratis di Tulungrejo sering putus.,Public WiFi,DISKOMINFO,Batu,Tulungrejo,Negative,Medium,44,In Progress,21.03,,Yes,2781,2024,6,June,2,Wednesday,0,1,0,Medium
CMP-03722,2024-06-05 07:38:44,TikTok,Fasilitas wisata di Gunungsari perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Bumiaji,Gunungsari,Neutral,High,82,In Progress,7.73,,Yes,4954,2024,6,June,2,Wednesday,0,1,0,High
CMP-06862,2024-06-05 09:36:43,LAPOR!,Akses WiFi publik di Beji tidak dapat digunakan.,Public WiFi,DISKOMINFO,Junrejo,Beji,Neutral,Medium,53,Open,34.84,,No,3889,2024,6,June,2,Wednesday,0,0,0,Medium
CMP-04839,2024-06-05 14:13:50,Instagram,Genangan air sering terjadi di Beji saat hujan.,Flooding,Dinas PUPR,Batu,Beji,Negative,Low,13,Resolved,70.26,4.12,Yes,2460,2024,6,June,2,Wednesday,1,1,0,Low
CMP-00893,2024-06-05 16:26:37,Call Center,Air PDAM di Sisir keruh dan tidak layak digunakan.,Clean Water,PDAM,Batu,Sisir,Neutral,Medium,58,Resolved,27.35,2.38,No,773,2024,6,June,2,Wednesday,1,0,0,Medium
CMP-02144,2024-06-05 16:41:49,Website,Jalan di wilayah Songgokerto berlubang dan membahayakan pengguna.,Road Infrastructure,Dinas PUPR,Batu,Songgokerto,Negative,Medium,49,Resolved,16.54,3.24,Yes,3553,2024,6,June,2,Wednesday,1,1,0,Medium
CMP-00625,2024-06-05 17:03:12,TikTok,Genangan air sering terjadi di Songgokerto saat hujan.,Flooding,Dinas PUPR,Junrejo,Songgokerto,Negative,Low,28,In Progress,45.69,,Yes,763,2024,6,June,2,Wednesday,0,1,0,Low
CMP-08097,2024-06-05 17:41:34,Website,Proses pembuatan dokumen di Mojorejo kurang efisien.,Administrative Services,Dinas Kependudukan,Bumiaji,Mojorejo,Negative,Medium,57,Resolved,45.12,8.2,No,1148,2024,6,June,2,Wednesday,1,0,0,Medium
CMP-04856,2024-06-05 18:43:03,Website,Informasi destinasi wisata di Tulungrejo kurang jelas.,Tourism Services,Dinas Pariwisata,Batu,Tulungrejo,Negative,High,71,Open,18.17,,No,651,2024,6,June,2,Wednesday,0,0,0,High
CMP-00308,2024-06-05 20:02:53,Call Center,Distribusi air di Dadaprejo sering terhenti.,Clean Water,PDAM,Batu,Dadaprejo,Neutral,High,72,Open,14.24,,No,4532,2024,6,June,2,Wednesday,0,0,0,High
CMP-02336,2024-06-05 20:53:37,Call Center,Pelayanan administrasi di Ngaglik terlalu lama.,Administrative Services,Dinas Kependudukan,Batu,Ngaglik,Negative,Low,20,Resolved,55.95,13.77,Yes,1708,2024,6,June,2,Wednesday,1,1,0,Low
CMP-05682,2024-06-05 23:01:31,Website,Distribusi air di Mojorejo sering terhenti.,Clean Water,PDAM,Bumiaji,Mojorejo,Negative,Low,20,Resolved,87.39,4.99,No,4950,2024,6,June,2,Wednesday,1,0,0,Low
CMP-01685,2024-06-06 00:59:37,Instagram,Lampu jalan rusak di kawasan Songgokerto.,Street Lighting,Dinas Perhubungan,Junrejo,Songgokerto,Neutral,Low,20,Open,57.77,,Yes,4609,2024,6,June,2,Thursday,0,1,0,Low
CMP-09905,2024-06-06 01:08:40,LAPOR!,Jaringan internet gratis di Temas sering putus.,Public WiFi,DISKOMINFO,Junrejo,Temas,Negative,High,87,Open,23.69,,No,2929,2024,6,June,2,Thursday,0,0,0,High
CMP-05226,2024-06-06 07:26:42,LAPOR!,Sampah menumpuk di area Ngaglik dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Ngaglik,Neutral,Low,26,Resolved,62.28,3.23,Yes,2633,2024,6,June,2,Thursday,1,1,0,Low
CMP-02241,2024-06-06 07:46:04,Call Center,Pedagang kaki lima di Beji mengganggu ketertiban.,Public Safety,Satpol PP,Bumiaji,Beji,Negative,Medium,42,In Progress,26.31,,No,3437,2024,6,June,2,Thursday,0,0,0,Medium
CMP-04532,2024-06-06 10:05:48,Instagram,Ketertiban umum di Gunungsari perlu ditingkatkan.,Public Safety,Satpol PP,Junrejo,Gunungsari,Negative,Medium,68,Resolved,24.37,6.1,No,4202,2024,6,June,2,Thursday,1,0,0,Medium
CMP-01310,2024-06-06 10:34:34,Instagram,Lampu jalan di Punten mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Batu,Punten,Negative,High,71,Resolved,20.38,3.61,No,4012,2024,6,June,2,Thursday,1,0,0,High
CMP-06972,2024-06-06 13:00:19,Instagram,Pedagang kaki lima di Ngaglik mengganggu ketertiban.,Public Safety,Satpol PP,Batu,Ngaglik,Neutral,Medium,45,Resolved,30.98,2.65,No,3912,2024,6,June,2,Thursday,1,0,0,Medium
CMP-06614,2024-06-06 14:12:43,Instagram,Informasi destinasi wisata di Beji kurang jelas.,Tourism Services,Dinas Pariwisata,Junrejo,Beji,Neutral,Medium,65,Resolved,16.44,5.54,Yes,4455,2024,6,June,2,Thursday,1,1,0,Medium
CMP-04866,2024-06-06 14:33:43,TikTok,Aspal rusak parah di daerah Gunungsari dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Batu,Gunungsari,Negative,High,82,In Progress,20.96,,No,4054,2024,6,June,2,Thursday,0,0,0,High
CMP-01255,2024-06-06 16:19:33,Call Center,Air PDAM di Sisir keruh dan tidak layak digunakan.,Clean Water,PDAM,Batu,Sisir,Negative,High,88,Resolved,11.83,3.03,No,1445,2024,6,June,2,Thursday,1,0,0,High
CMP-09558,2024-06-06 17:25:13,Website,Tempat pembuangan di Beji sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Beji,Neutral,Medium,60,Resolved,40.47,3.6,No,2942,2024,6,June,2,Thursday,1,0,0,Medium
CMP-01352,2024-06-06 18:49:35,Website,Sampah menumpuk di area Temas dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Temas,Negative,Medium,48,Resolved,12.98,3.97,Yes,3339,2024,6,June,2,Thursday,1,1,0,Medium
CMP-06899,2024-06-06 19:28:04,Call Center,Jaringan internet gratis di Gunungsari sering putus.,Public WiFi,DISKOMINFO,Bumiaji,Gunungsari,Negative,Low,28,In Progress,27.0,,Yes,3025,2024,6,June,2,Thursday,0,1,0,Low
CMP-03461,2024-06-06 20:39:26,LAPOR!,Tekanan air di Ngaglik sangat kecil.,Clean Water,PDAM,Batu,Ngaglik,Negative,Medium,67,Resolved,23.24,7.99,Yes,2671,2024,6,June,2,Thursday,1,1,0,Medium
CMP-01699,2024-06-06 21:06:18,Call Center,Aspal rusak parah di daerah Songgokerto dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Junrejo,Songgokerto,Negative,Critical,93,In Progress,3.29,,No,2338,2024,6,June,2,Thursday,0,0,1,Critical
CMP-00203,2024-06-06 22:28:17,Instagram,Informasi destinasi wisata di Songgokerto kurang jelas.,Tourism Services,Dinas Pariwisata,Junrejo,Songgokerto,Negative,High,76,Open,10.3,,No,4965,2024,6,June,2,Thursday,0,0,0,High
CMP-08240,2024-06-06 22:40:36,Call Center,Lampu jalan di Songgokerto mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Batu,Songgokerto,Negative,Critical,97,Resolved,1.49,1.52,Yes,4049,2024,6,June,2,Thursday,1,1,1,Critical
CMP-00714,2024-06-07 00:42:41,WhatsApp,Sampah menumpuk di area Mojorejo dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Mojorejo,Negative,Medium,69,Resolved,9.67,8.5,Yes,2379,2024,6,June,2,Friday,1,1,0,Medium
CMP-05477,2024-06-07 02:04:57,Instagram,Distribusi air di Tulungrejo sering terhenti.,Clean Water,PDAM,Junrejo,Tulungrejo,Neutral,Medium,46,In Progress,32.84,,No,2762,2024,6,June,2,Friday,0,0,0,Medium
CMP-00991,2024-06-07 02:15:12,LAPOR!,Jaringan internet gratis di Temas sering putus.,Public WiFi,DISKOMINFO,Batu,Temas,Negative,High,80,Open,18.06,,No,4336,2024,6,June,2,Friday,0,0,0,High
CMP-02325,2024-06-07 02:15:54,WhatsApp,Pelayanan wisata di Tulungrejo belum optimal.,Tourism Services,Dinas Pariwisata,Batu,Tulungrejo,Negative,Low,35,Resolved,114.1,10.6,No,4968,2024,6,June,2,Friday,1,0,0,Low
CMP-07866,2024-06-07 02:16:28,WhatsApp,Trotoar di Dadaprejo dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Bumiaji,Dadaprejo,Negative,High,86,In Progress,22.61,,No,1272,2024,6,June,2,Friday,0,0,0,High
CMP-00077,2024-06-07 02:36:02,Instagram,Distribusi air di Ngaglik sering terhenti.,Clean Water,PDAM,Junrejo,Ngaglik,Neutral,Medium,40,Resolved,32.35,3.91,No,1307,2024,6,June,2,Friday,1,0,0,Medium
CMP-02872,2024-06-07 09:50:08,Instagram,Tekanan air di Sisir sangat kecil.,Clean Water,PDAM,Junrejo,Sisir,Negative,Medium,46,In Progress,38.69,,No,3552,2024,6,June,2,Friday,0,0,0,Medium
CMP-01791,2024-06-07 11:35:03,Call Center,Proses pembuatan dokumen di Gunungsari kurang efisien.,Administrative Services,Dinas Kependudukan,Bumiaji,Gunungsari,Negative,Medium,46,In Progress,21.5,,Yes,3871,2024,6,June,2,Friday,0,1,0,Medium
CMP-07539,2024-06-07 11:56:38,WhatsApp,Distribusi air di Sisir sering terhenti.,Clean Water,PDAM,Batu,Sisir,Negative,High,70,In Progress,18.24,,No,2264,2024,6,June,2,Friday,0,0,0,High
CMP-08563,2024-06-07 17:03:52,Call Center,Sampah menumpuk di area Beji dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Beji,Neutral,Medium,67,In Progress,40.43,,No,2889,2024,6,June,2,Friday,0,0,0,Medium
CMP-03642,2024-06-07 22:11:55,Call Center,Parkir liar di Sisir mengganggu akses jalan.,Illegal Parking,Dinas Perhubungan,Bumiaji,Sisir,Negative,High,84,In Progress,17.36,,No,2104,2024,6,June,2,Friday,0,0,0,High
CMP-05779,2024-06-07 22:29:11,WhatsApp,Lampu jalan di Temas mati sejak beberapa hari lalu.,Street Lighting,Dinas Perhubungan,Junrejo,Temas,Negative,Low,16,In Progress,108.14,,No,2201,2024,6,June,2,Friday,0,0,0,Low
CMP-07653,2024-06-07 22:52:13,Instagram,Banjir kecil mengganggu aktivitas warga di Ngaglik.,Flooding,Dinas PUPR,Batu,Ngaglik,Negative,High,73,In Progress,18.43,,No,2382,2024,6,June,2,Friday,0,0,0,High
CMP-02951,2024-06-08 03:23:04,Call Center,Tempat pembuangan di Ngaglik sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Ngaglik,Negative,High,84,In Progress,6.7,,Yes,545,2024,6,June,2,Saturday,0,1,0,High
CMP-05310,2024-06-08 04:17:32,WhatsApp,Penerangan jalan di Gunungsari sangat minim.,Street Lighting,Dinas Perhubungan,Batu,Gunungsari,Negative,Medium,43,Resolved,19.47,7.11,Yes,1822,2024,6,June,2,Saturday,1,1,0,Medium
CMP-04592,2024-06-08 05:05:53,TikTok,Akses WiFi publik di Gunungsari tidak dapat digunakan.,Public WiFi,DISKOMINFO,Junrejo,Gunungsari,Neutral,Medium,45,Resolved,37.48,7.55,No,4786,2024,6,June,2,Saturday,1,0,0,Medium
CMP-00740,2024-06-08 11:22:27,TikTok,WiFi publik di Temas sangat lambat.,Public WiFi,DISKOMINFO,Batu,Temas,Negative,Low,13,Open,66.28,,Yes,4807,2024,6,June,2,Saturday,0,1,0,Low
CMP-00605,2024-06-08 12:57:20,Website,WiFi publik di Ngaglik sangat lambat.,Public WiFi,DISKOMINFO,Batu,Ngaglik,Negative,High,78,Resolved,9.65,1.96,No,4111,2024,6,June,2,Saturday,1,0,0,High
CMP-00301,2024-06-08 15:44:18,WhatsApp,Drainase di Mojorejo tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Bumiaji,Mojorejo,Negative,Low,13,Open,78.89,,No,4031,2024,6,June,2,Saturday,0,0,0,Low
CMP-03038,2024-06-08 16:41:52,Call Center,Banyak lubang di jalan Tulungrejo yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Batu,Tulungrejo,Negative,Medium,56,Resolved,29.44,7.13,No,4518,2024,6,June,2,Saturday,1,0,0,Medium
CMP-03634,2024-06-08 18:00:10,WhatsApp,Proses pembuatan dokumen di Sisir kurang efisien.,Administrative Services,Dinas Kependudukan,Bumiaji,Sisir,Negative,Medium,55,Resolved,16.51,9.23,Yes,1075,2024,6,June,2,Saturday,1,1,0,Medium
CMP-03435,2024-06-08 19:55:26,Instagram,Tekanan air di Songgokerto sangat kecil.,Clean Water,PDAM,Junrejo,Songgokerto,Negative,Medium,65,Open,8.91,,Yes,3094,2024,6,June,2,Saturday,0,1,0,Medium
CMP-06403,2024-06-08 19:59:39,LAPOR!,Lampu jalan rusak di kawasan Mojorejo.,Street Lighting,Dinas Perhubungan,Bumiaji,Mojorejo,Negative,High,83,Resolved,5.25,4.64,Yes,3309,2024,6,June,2,Saturday,1,1,0,High
CMP-03610,2024-06-08 21:30:52,Website,Jaringan internet gratis di Dadaprejo sering putus.,Public WiFi,DISKOMINFO,Junrejo,Dadaprejo,Negative,Medium,57,Resolved,39.16,2.26,No,1109,2024,6,June,2,Saturday,1,0,0,Medium
CMP-08989,2024-06-08 23:00:06,WhatsApp,Banyak lubang di jalan Mojorejo yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Batu,Mojorejo,Negative,High,83,In Progress,17.9,,No,519,2024,6,June,2,Saturday,0,0,0,High
CMP-06676,2024-06-09 01:43:32,WhatsApp,Penerangan jalan di Sisir sangat minim.,Street Lighting,Dinas Perhubungan,Bumiaji,Sisir,Negative,Medium,49,In Progress,9.58,,Yes,581,2024,6,June,2,Sunday,0,1,0,Medium
CMP-06589,2024-06-09 02:19:29,TikTok,Pedagang kaki lima di Dadaprejo mengganggu ketertiban.,Public Safety,Satpol PP,Bumiaji,Dadaprejo,Negative,Medium,57,In Progress,46.93,,No,4501,2024,6,June,2,Sunday,0,0,0,Medium
CMP-04906,2024-06-09 02:25:24,WhatsApp,Ketertiban umum di Beji perlu ditingkatkan.,Public Safety,Satpol PP,Batu,Beji,Negative,Critical,98,Resolved,4.96,4.32,No,19,2024,6,June,2,Sunday,1,0,1,Critical
CMP-05474,2024-06-09 02:25:38,LAPOR!,Drainase di Ngaglik tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Bumiaji,Ngaglik,Negative,Low,11,In Progress,58.46,,Yes,2629,2024,6,June,2,Sunday,0,1,0,Low
CMP-00558,2024-06-09 03:06:18,WhatsApp,Drainase di Punten tidak berfungsi dengan baik.,Flooding,Dinas PUPR,Junrejo,Punten,Negative,Critical,99,In Progress,3.78,,No,4105,2024,6,June,2,Sunday,0,0,1,Critical
CMP-05975,2024-06-09 03:53:13,TikTok,Informasi destinasi wisata di Punten kurang jelas.,Tourism Services,Dinas Pariwisata,Junrejo,Punten,Negative,Low,33,In Progress,91.15,,No,3407,2024,6,June,2,Sunday,0,0,0,Low
CMP-04896,2024-06-09 06:33:05,Call Center,Pedagang kaki lima di Punten mengganggu ketertiban.,Public Safety,Satpol PP,Junrejo,Punten,Negative,Medium,52,Resolved,15.84,8.56,Yes,3116,2024,6,June,2,Sunday,1,1,0,Medium
CMP-08424,2024-06-09 06:40:08,WhatsApp,Proses pembuatan dokumen di Gunungsari kurang efisien.,Administrative Services,Dinas Kependudukan,Junrejo,Gunungsari,Neutral,Medium,60,Resolved,36.94,2.44,No,1949,2024,6,June,2,Sunday,1,0,0,Medium
CMP-08046,2024-06-09 07:21:33,Call Center,Banyak lubang di jalan Sisir yang mengganggu kendaraan.,Road Infrastructure,Dinas PUPR,Bumiaji,Sisir,Negative,Medium,52,In Progress,31.98,,No,690,2024,6,June,2,Sunday,0,0,0,Medium
CMP-05626,2024-06-09 09:01:48,LAPOR!,Sampah menumpuk di area Sisir dan belum diangkut.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Sisir,Neutral,Critical,99,Open,4.4,,No,1010,2024,6,June,2,Sunday,0,0,1,Critical
CMP-08689,2024-06-09 09:24:32,Instagram,Fasilitas wisata di Punten perlu ditingkatkan.,Tourism Services,Dinas Pariwisata,Batu,Punten,Negative,Medium,51,Resolved,34.21,5.4,No,502,2024,6,June,2,Sunday,1,0,0,Medium
CMP-05907,2024-06-09 11:17:40,WhatsApp,Banyak kendaraan parkir sembarangan di Sisir.,Illegal Parking,Dinas Perhubungan,Bumiaji,Sisir,Negative,Critical,97,In Progress,3.92,,No,3470,2024,6,June,2,Sunday,0,0,1,Critical
CMP-05889,2024-06-09 11:30:04,LAPOR!,Lampu jalan rusak di kawasan Songgokerto.,Street Lighting,Dinas Perhubungan,Junrejo,Songgokerto,Neutral,Medium,60,Resolved,30.49,9.94,No,3473,2024,6,June,2,Sunday,1,0,0,Medium
CMP-02111,2024-06-09 12:10:18,WhatsApp,Akses WiFi publik di Sisir tidak dapat digunakan.,Public WiFi,DISKOMINFO,Junrejo,Sisir,Negative,Low,39,In Progress,118.6,,No,2467,2024,6,June,2,Sunday,0,0,0,Low
CMP-03066,2024-06-09 13:35:21,Call Center,Ketertiban umum di Ngaglik perlu ditingkatkan.,Public Safety,Satpol PP,Batu,Ngaglik,Negative,Medium,46,In Progress,46.38,,No,1362,2024,6,June,2,Sunday,0,0,0,Medium
CMP-08887,2024-06-09 13:50:42,TikTok,Air PDAM di Tulungrejo keruh dan tidak layak digunakan.,Clean Water,PDAM,Bumiaji,Tulungrejo,Negative,Low,15,Open,66.92,,Yes,2316,2024,6,June,2,Sunday,0,1,0,Low
CMP-01125,2024-06-09 18:53:42,Website,Lampu jalan rusak di kawasan Beji.,Street Lighting,Dinas Perhubungan,Bumiaji,Beji,Negative,Critical,92,Resolved,3.25,1.44,No,4958,2024,6,June,2,Sunday,1,0,1,Critical
CMP-07987,2024-06-09 19:21:33,WhatsApp,Jaringan internet gratis di Ngaglik sering putus.,Public WiFi,DISKOMINFO,Batu,Ngaglik,Negative,Medium,40,Resolved,8.83,6.94,Yes,3860,2024,6,June,2,Sunday,1,1,0,Medium
CMP-09933,2024-06-09 19:35:49,WhatsApp,Trotoar di Tulungrejo dipenuhi aktivitas yang menghambat pejalan kaki.,Public Safety,Satpol PP,Batu,Tulungrejo,Negative,High,87,Resolved,16.53,2.9,No,4079,2024,6,June,2,Sunday,1,0,0,High
CMP-01357,2024-06-09 21:12:00,WhatsApp,Proses pembuatan dokumen di Gunungsari kurang efisien.,Administrative Services,Dinas Kependudukan,Bumiaji,Gunungsari,Negative,Low,17,In Progress,108.26,,No,208,2024,6,June,2,Sunday,0,0,0,Low
CMP-01628,2024-06-09 21:23:53,TikTok,Antrian pelayanan di Sisir sangat panjang.,Administrative Services,Dinas Kependudukan,Bumiaji,Sisir,Negative,Low,28,In Progress,59.75,,Yes,467,2024,6,June,2,Sunday,0,1,0,Low
CMP-04299,2024-06-09 22:54:52,Call Center,Banjir kecil mengganggu aktivitas warga di Beji.,Flooding,Dinas PUPR,Junrejo,Beji,Neutral,Medium,59,Open,44.23,,No,187,2024,6,June,2,Sunday,0,0,0,Medium
CMP-05767,2024-06-10 01:15:33,WhatsApp,Akses WiFi publik di Beji tidak dapat digunakan.,Public WiFi,DISKOMINFO,Bumiaji,Beji,Negative,High,89,In Progress,12.29,,No,3325,2024,6,June,2,Monday,0,0,0,High
CMP-01087,2024-06-10 03:05:29,Instagram,Banjir kecil mengganggu aktivitas warga di Mojorejo.,Flooding,Dinas PUPR,Junrejo,Mojorejo,Neutral,Low,34,In Progress,44.95,,Yes,2146,2024,6,June,2,Monday,0,1,0,Low
CMP-08959,2024-06-10 05:04:39,Call Center,Tempat pembuangan di Punten sudah penuh.,Waste Management,Dinas Lingkungan Hidup,Junrejo,Punten,Negative,Medium,67,In Progress,11.81,,Yes,1143,2024,6,June,2,Monday,0,1,0,Medium
CMP-03325,2024-06-10 07:41:54,Instagram,Pedagang kaki lima di Sisir mengganggu ketertiban.,Public Safety,Satpol PP,Batu,Sisir,Negative,Medium,67,Resolved,46.9,7.15,No,2717,2024,6,June,2,Monday,1,0,0,Medium
CMP-09153,2024-06-10 09:20:11,WhatsApp,Air PDAM di Tulungrejo keruh dan tidak layak digunakan.,Clean Water,PDAM,Batu,Tulungrejo,Negative,High,84,Resolved,21.65,3.32,No,4219,2024,6,June,2,Monday,1,0,0,High
CMP-08550,2024-06-10 15:59:17,Call Center,Proses pembuatan dokumen di Dadaprejo kurang efisien.,Administrative Services,Dinas Kependudukan,Bumiaji,Dadaprejo,Negative,Medium,49,In Progress,38.03,,No,2929,2024,6,June,2,Monday,0,0,0,Medium
CMP-01905,2024-06-10 18:19:59,Website,Parkir liar di Mojorejo mengganggu akses jalan.,Illegal Parking,Dinas Perhubungan,Junrejo,Mojorejo,Negative,Medium,54,Resolved,22.37,6.1,Yes,1927,2024,6,June,2,Monday,1,1,0,Medium
CMP-02003,2024-06-11 02:03:02,WhatsApp,Bau sampah sangat mengganggu warga di Beji.,Waste Management,Dinas Lingkungan Hidup,Bumiaji,Beji,Neutral,Medium,47,Resolved,42.52,5.52,No,4623,2024,6,June,2,Tuesday,1,0,0,Medium
CMP-03372,2024-06-11 02:44:34,Call Center,Aspal rusak parah di daerah Punten dan belum diperbaiki.,Road Infrastructure,Dinas PUPR,Batu,Punten,Neutral,Low,26,In Progress,31.13,,Yes,2817,2024,6,June,2,Tuesday,0,1,0,Low
